ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,LocationText,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicensingURL,Category,AccessibleCategory,RADARKeyNeeded,BabyChange,FamilyToilet,ChangingPlace,AutomaticPublicConvenience,FullTimeStaffing,PartOfCommunityScheme,CommunitySchemeName,ChargeAmount,InfoURL,OpeningHours,ManagedBy,ReportEmail,ReportTel,Notes,UPRN,Postcode,StreetAddress,GeoAreaURI,GeoAreaLabel
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Oldbury Court Estate,OSGB36,363386,176895,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,08:00-(Sunset-01:00),Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000341974,BS16 2JH,Oldbury Court Road,http://statistics.data.gov.uk/id/statistical-geography/E05001986,Frome Vale
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,J D Wetherspoon - St Georges Hall,OSGB36,361523,173524,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000094153,BS5 9HL,203 Church Road,http://statistics.data.gov.uk/id/statistical-geography/E05001983,Easton
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Ashton Court Estate,OSGB36,355804,171926,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,08:00-(Sunset-01:00),Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000342029,BS41 9JN,"Ashton Court Park, Kennel Lodge Road",http://statistics.data.gov.uk/id/statistical-geography/E05002040,Wraxall and Long Ashton
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,McDonalds Bristol Hengrove,OSGB36,359164,168804,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,,,Yes,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,06:30-23:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000271755,BS14 0HR,"Hengrove Leisure Park, Hengrove Way",http://statistics.data.gov.uk/id/statistical-geography/E05001989,Hengrove
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Tesco Whitchurch Express,OSGB36,361189,168459,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,06:00-24:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000158883,BS14 9HX,"Whitchurch Express, Wells Road",http://statistics.data.gov.uk/id/statistical-geography/E05002002,Stockwood
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Sainsburys Clifton Down,OSGB36,357686,174072,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Sa 09:00-22:00; Su 11:00-17:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000252013,BS8 2NN,Clifton Down Shopping Centre Bristol,http://statistics.data.gov.uk/id/statistical-geography/E05001981,Clifton East
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Sainsburys Winterstoke Road,OSGB36,357034,170682,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Sa 07:00-22:00; Su 10:00-16:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000134862,BS3 2NS,111 Winterstoke Road ,http://statistics.data.gov.uk/id/statistical-geography/E05001974,Bedminster
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Tesco Bristol East,OSGB36,360978,175112,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Fr 00:00-24:00; Sa 00:00-22:00; Su 10:00-16:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000057938,BS5 6XU,Eastgate Road,http://statistics.data.gov.uk/id/statistical-geography/E05001996,Lockleaze
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Sainsburys Castle Court,OSGB36,361188,171707,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Sa 07:00-22:00; Su 11:00-17:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000257061,BS4 3BD,"St Philips Causeway,",http://statistics.data.gov.uk/id/statistical-geography/E05001978,Brislington West
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Tesco Bristol Brislington,OSGB36,361542,170497,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Fr 00:00-24:00; Sa 00:00-22:00; Su 10:00-16:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000138398,BS4 5AY,Callington Road,http://statistics.data.gov.uk/id/statistical-geography/E05001978,Brislington West
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Tesco Lime Trees Road,OSGB36,358690,176482,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"Mo-Fr 08:30-22:00, Sa 08:00-22:00, Su 10:00-16:00",Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000043425,BS6 7XW,"Bristol Goldenhill, Lime Trees Road",http://statistics.data.gov.uk/id/statistical-geography/E05001990,Henleaze
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,McDonalds Bristol Brislington,OSGB36,362646,170253,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,,,Yes,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,06:30-23:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000272181,BS4 5RT,Bath Road,http://statistics.data.gov.uk/id/statistical-geography/E05001977,Brislington East
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Ashton Court Estate Golf Course,OSGB36,355391,172713,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,08:00-(Sunset-01:00),Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000342028,BS41 9JN,Ashton Court Golf Course,http://statistics.data.gov.uk/id/statistical-geography/E05002040,Wraxall and Long Ashton
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Tesco Henleaze Express,OSGB36,357747,176532,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Sa 06:00-23:00; Su 07:00-23:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000034148,BS9 4NB,"Henleaze Express, 142 Henleaze Road",http://statistics.data.gov.uk/id/statistical-geography/E05001990,Henleaze
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Waitrose,OSGB36,357577,175894,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Th 08:30-20:00; Fr 08:30-21:00; Sa 08:30-19:00; Su 10:00-16:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000045332,BS9 4HN,51 Northumbria Drive,http://statistics.data.gov.uk/id/statistical-geography/E05001990,Henleaze
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,St Catherines Parade,OSGB36,358706,171557,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"08:30-18:00; 07:00-08:30 ""opened sometime between 07:00 and 08:30""; 18:00-19:30 ""closes sometime between 18:00 and 19:30""",Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000341187,BS3 4ZZ,End of St Catherines place shopping arcade facing dalby avenue,http://statistics.data.gov.uk/id/statistical-geography/E05002001,Southville
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Fishponds Park,OSGB36,363391,175941,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,Yes,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Apr-Sep Mo-Sa 09:00-18:00; Apr-Sep Su 11:00-17:00,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000298878,BS16 3ZZ,Fishponds Road,http://statistics.data.gov.uk/id/statistical-geography/E05001986,Frome Vale
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,@ Bristol Car Park,OSGB36,358363,172509,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,08:30-19:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000357718,BS1 5DB,Canons Way,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Castle Park,OSGB36,359201,173167,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,Yes,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Apr-Sep 09:00-18:00; Oct-Mar Mo-Sa 09:00-16:00,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000342027,BS1 3XF,"Newgate. Across the footbridge, from the Galleries Shopping Centre.",http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Blackboy Hill Urinal,OSGB36,357351,174835,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Male,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,24/7,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000317805,BS8 1PB,"Westbury Road by junction with Blackboy Hill, Whiteladies Road",http://statistics.data.gov.uk/id/statistical-geography/E05001981,Clifton East
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Albion Marina,OSGB36,357693,172298,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"Jun-Aug 08:30-18:00, Jun-Aug 07:00-08:30 ""may be open"", Jun-Aug 18:00-19:30 ""may have closed""; Oct-Mar 08:30-20:00, Oct-Mar 07:00-08:30 ""may be open""; Apr,May,Sep 08:30-21:00, Apr,May,Sep 07:00-08:30 ""may be open""",Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000338920,BS1 6UT,"Albion Dockside Estate, Hannover Place",http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Central Museum,OSGB36,358050,173208,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000099604,BS8 1RL,Queens Road,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Long Ashton Park and Ride,OSGB36,355899,170996,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"Mo,Tu,We,Fr 07:00-19:00; Th 07:00-20:20; Sa 08:00-19:00",Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000024080359,BS3 2HB,Ashton Road,http://statistics.data.gov.uk/id/statistical-geography/E05002040,Wraxall and Long Ashton
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,St Andrews Park,OSGB36,359323,175113,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,08:00-(Sunset-01:00),Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000342065,BS6 5AZ,Melita Road,http://statistics.data.gov.uk/id/statistical-geography/E05001997,Redland
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Canford Park,OSGB36,356604,177321,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Apr-Sep Mo-Su; Oct-Mar Sa-Su,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000342045,BS9 3NX,Canford Lane,http://statistics.data.gov.uk/id/statistical-geography/E05002004,Westbury-on-Trym
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Trenchard Multistorey Car Park,OSGB36,358438,173072,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,06:30-23:59,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000103196,BS1 5AN,Trenchard Street,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Westend Multistorey Car Park,OSGB36,357788,173174,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,06:30-21:30,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000101507,BS8 1EH,Berkeley Place,http://statistics.data.gov.uk/id/statistical-geography/E05001981,Clifton East
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,J D Wetherspoon - The Berkeley,OSGB36,358046,173150,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000101325,BS8 1QE,15 - 19 Queens Road,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,J D Wetherspoon - The Commercial Rooms,OSGB36,358788,173011,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000103957,BS1 1HT,43 - 45 Corn Street,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Morrisons Supermarket,OSGB36,358385,167510,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-We 08:00-21:00; Th-Fr 20:00-22:00; Sa 08:00-20:00; Su 10:00-16:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000309573,BS13 0BE,Peterson Avenue,http://statistics.data.gov.uk/id/statistical-geography/E05002005,Whitchurch Park
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Avonmouth Medical Centre,OSGB36,351886,177987,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,,,,,,,,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000219991,BS11 9JJ,Collins Street,http://statistics.data.gov.uk/id/statistical-geography/E05001973,Avonmouth
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Cabot Circus,OSGB36,359469,173426,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Sa 10:00-20:00; Su 11:00-17:00,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000322197,BS1 3BX,Broadmead,http://statistics.data.gov.uk/id/statistical-geography/E05001995,Lawrence Hill
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,"City Centre Customer Service Point, Phoenix Court",OSGB36,359512,173322,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"Mo,Tu,Th  08:30-17:00; We 10:30-17:00; Fr 08:30-16:30",Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000310929,BS1 3PH,Bond Street South,http://statistics.data.gov.uk/id/statistical-geography/E05001995,Lawrence Hill
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Bedminster Customer Service Point,OSGB36,359002,172152,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"Mo,Tu,Th  08:30-17:00; We 10:30-17:00; Fr 08:30-16:30",Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000113335,BS1 6TB,2-3 Waring House,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Brunel House,OSGB36,358206,172828,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Th 09:00-17:00; Fr 09:00-16:30  ,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000106560,BS1 5UY,St Georges Road,http://statistics.data.gov.uk/id/statistical-geography/E05001979,Cabot
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Hartcliffe Health Centre,OSGB36,358272,167793,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unisex,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000165028,BS13 0JP,Hareclive Road,http://statistics.data.gov.uk/id/statistical-geography/E05002005,Whitchurch Park
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Southville Centre,OSGB36,358012,171820,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Fr  09:00-21:00; Sa  09:00-15:00; Su closed,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000116731,BS3 1QG,Beauley Road,http://statistics.data.gov.uk/id/statistical-geography/E05002001,Southville
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Lodgeside Surgery,OSGB36,364164,174478,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unisex,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000069626,BS15 1NH,22 Lodgeside Av,http://statistics.data.gov.uk/id/statistical-geography/E05001991,Hillfields
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Barton Hill Settlement,OSGB36,360938,173182,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,Mo-Th 09:00-17:00; Fr 09:00-16:30,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000100742,BS5 0AX,41-43 Ducie Road,http://statistics.data.gov.uk/id/statistical-geography/E05001995,Lawrence Hill
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Sneyd Park Surgery,OSGB36,356316,175082,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unisex,None,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Private,,,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000058580,BS9 1NG,Rockleaze Avenue,http://statistics.data.gov.uk/id/statistical-geography/E05002003,Stoke Bishop
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Helios Medical Centre,OSGB36,356291,175351,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unisex,Unisex,,Yes,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000053721,BS9 1JN,17 Stoke Hill,http://statistics.data.gov.uk/id/statistical-geography/E05002003,Stoke Bishop
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Stapleton and Begbrook Social Club,OSGB36,362843,177032,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,08:30-24:00,Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000026089,BS16 1HY,Frenchay Park Road,http://statistics.data.gov.uk/id/statistical-geography/E05001986,Frome Vale
03/09/2014,http://opendatacommunities.org/id/unitary-authority/bristol,"Bristol, City of",http://id.esd.org.uk/service/579,Public Toilets,Fishponds Customer Service Point,OSGB36,363076,175539,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Female and Male,Unisex,,No,,,,No,,,,http://www.bristol.gov.uk/page/community-and-safety/public-toilets,"Mo,Tu,Th  08:30-17:00; We 10:30-17:00; Fr 08:30-16:30",Public,customer.services@bristol.gov.uk,0117 922 2100,Contains public sector information licensed under the Open Government Licence v2.0.  Please note that this data has not been updated since the extract date specified.,000000258418,BS99 2AW,"Robinson House, Hockeys Lane",http://statistics.data.gov.uk/id/statistical-geography/E05001986,Frome Vale
